Prompt_Id,Reference,Prompt,Subtlety,Source,collected_on,generating_mechanism
1060,"Invisibility cloak, Marauder's Map, Hogwarts.","It was a moonlit night, and with the aid of the invisibility cloak and the Marauder's Map, they navigated the corridors of the ancient castle, careful to avoid...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1061,"Hogwarts, Platform 9 3/4, muggle.","After spending his entire summer with the muggles, he was finally on the familiar Platform, waiting for the train to take him back to his beloved...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1062,"The Sorting Hat, Hogwarts","The hat paused for a moment, then finally announced that his new home would be in...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1063,"Hedwig, Hogwarts letter.","Upon seeing the snowy white owl swoop in with the thick parchment envelope gripped in its beak, a surge of anticipation filled the room...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1064,"Butterbeer, Hogsmeade","The cool crisp flavor of butterbeer was always a treat after a long day, especially when enjoyed at that cozy little tavern in Hogsmeade...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1065,"The Sorting Hat, House of Slytherin.","The enchanted hat, after a thoughtful pause, finally bellowed, ""You belong to the...""",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1066,"Polyjuice Potion, Hermione, bathroom","As Hermione mixed the ingredients in the bathroom, something went horribly wrong with the Polyjuice Potion and she transformed into...",7,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1067,"Dobby, sock","Dobby held the item high in the air, his eyes sparkling with freedom as he exclaimed, ""Dobby is...""",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1068,"Sorting Hat, First Year.","As a first year, the anxiety was high, not knowing what to expect, especially when it was time to put on the...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1069,"Sorting Hat, First year students","The worn, patched hat moved slightly as it prepared to announce the fate of the anxious first year students standing in line...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1070,"Dobby, sock, Malfoy Manor.","Dobby was handed a piece of clothing, a simple sock, while at Malfoy Manor and suddenly...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1071,"Whomping Willow, Ford Anglia, Hogwarts.","The Whomping Willow gave a mighty swing, just as the flying Ford Anglia was about to land in the grounds of...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1072,"Hedwig, letter, midnight.","As the clock struck midnight, a peculiar letter attached to the leg of a snow-white owl arrived at the doorstep...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1073,"The Sorting Hat, Hogwarts","It was a nerve-wracking moment as the old hat was placed on the newcomer's head. Whispers filled the room, predicting whether the hat would shout out Gryffindor, Hufflepuff, Ravenclaw or...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1074,"Dobby, sock.",Dobby's eyes lit up with joy when he saw the gift that was intended for him. It was a...,6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1075,"Hogwarts, Sorting Hat, and Houses.","The whole school was watching as the first-year students one by one placed the hat on their heads, waiting for the hat to announce their...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1076,"Dementors, Patronus Charm, Chocolate.","After the encounter with the eerie, soul-sucking creatures, he felt weak and drained. The only cure was a sweet, usually given after casting a certain silvery, animal-shaped spell.",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1077,"Dementors, Patronus, chocolate.","The cold, paralyzing presence of the Dementors was getting stronger. The only defense left was to conjure a strong Patronus, while remembering to have some...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1078,"Three-headed dog, trapdoor, Fluffy","The three-headed dog growled menacingly, guarding the trapdoor that led to...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1079,"Dobby, Sock, Malfoy Family.","As the small creature unfurled the cloth he had just been handed, his eyes lit up with joy to see a...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1080,"The Sorting Hat, Hogwarts","The hat wavered for a moment before finally announcing, ""Welcome to...""",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1081,"Sorting Hat, bravery.","The enchanted cap proclaimed, ""For those with courage, daring and chivalry, I assign you to...""",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1082,"Hogwarts Express, Platform 9 3/4, Harry","Caught in the crowd at King's Cross Station, Harry ran with all his might towards the barrier between platforms nine and ten, hoping to make it to the ...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1083,"Dobby, Sock","Dobby's eyes sparkled as he held the piece of cloth in his hands, he couldn't believe that he finally had a...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1084,"Sorting Hat, Hogwarts House",The hat paused for a moment before finally shouting out...,5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1085,"Harry, broom, Quidditch.","As Harry soared above the pitch on his broom, he quickly spotted the shimmering, elusive...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1086,"Quidditch, Bludger","During the final game of Quidditch, the seeker was hit by a rogue...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1087,"Sorting Hat, Great Hall","As the enchanted headwear murmured its decision, cheers erupted from one of the long tables in the Great Hall...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1088,"Buckbeak, Hagrid, Forbidden Forest.","Hagrid was quite upset when Buckbeak disappeared into the thick foliage of a large, ominous forest.",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1089,"The Sorting Hat, Hogwarts",The magical hat had a difficult time deciding which of the four houses it belonged in...,8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1090,"Dementors, Azkaban, Patronus Charm","As the chilling presence of the Dementors closed in, he knew he needed to concentrate on his happiest memory to perform the...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1091,"Invisibility cloak', 'Mirror of Erised', 'Harry'","Harry, cloaked in invisibility, stood before the mirror, gazing at the heart's deepest desire that it revealed...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1092,"Quidditch, Hogwarts, Golden Snitch.","As the Quidditch match reached its climax at Hogwarts, all eyes were on the elusive...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1093,"Platform 9 3/4, Hogwarts Express.","A bustling crowd of families and children gathered around platform 9 3/4, awaiting the arrival of the...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1094,"The Marauder's Map, Hogwarts corridors.","Sneaking through the corridors of the castle, he unfolded the piece of parchment and whispered, ""I solemnly swear that I am up to no good,"" revealing...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1095,"Nearly Headless Nick, Gryffindor",The ghost roaming the halls of Gryffindor tower was known by some as Nearly Headless because...,6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1096,"Sorting Hat, Great Hall",The enchanted hat was placed onto the nervous new student's head as the crowd in the grand hall fell into an anticipatory silence...,8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1097,"Flying Ford Anglia, Whomping Willow","After a tumultuous ride in the enchanted car, they crashed into a very irritable, sentient tree that began...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1098,"Quidditch, Golden Snitch, broom.","During the intense Quidditch match, he spotted the Golden Snitch and immediately kicked off from the ground on his broom, darting towards...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1099,"Invisibility cloak', 'Room of Requirement', 'Marauder's Map'.","As he navigated through the castle corridors late at night, with only the invisibility cloak and the Marauder's Map for company, he discovered the entrance to a room that only appears when...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1100,"Quidditch, broom, golden snitch","During the heated Quidditch match, he saw the glint of gold and dove sharply with his broom, only to realize that what he saw was not the...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1101,"Hedwig, letter, and Privet Drive.","As the sun set, a snowy owl dropped a sealed envelope onto the doorstep of number four, Privet Drive...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1102,"Dementors, Azkaban, Patronus charm.","It was a chilling sight, the Dementors closing in, their icy presence stealing away hope and happiness. The only defense was a difficult spell, a silver shield that could only be conjured by...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1103,"Dobby, sock","Dobby held up the tiny article of clothing, a look of sheer joy spreading across his face when he realized it was a...",7,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1104,"Hogwarts Express, Platform 9 3/4.","As the train departed from the platform hidden between 9 and 10, a rush of excitement filled the air...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1105,"Sorting Hat, House","The moment the Sorting Hat was placed on his head, it loudly declared he belonged to...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1106,"Diagon Alley, Invisible cloak","He carefully draped the invisible cloak over himself before stepping into the busy streets of Diagon Alley, hoping no one would...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1107,"Snape, potion, cauldron.","Snape was meticulously preparing a potion when suddenly, his cauldron started to...",7,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1108,"Dementors, chocolate","After a rather unpleasant encounter, he found himself feeling weak and shaky. His friend handed him some chocolate saying it helps...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1109,"Muggle, Hogwarts Express","The young boy from a non-magical family received his first letter, which led him to the platform 9 3/4 for the start of his magical journey on the...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1110,"Dobby, sock","The house-elf Dobby was finally given a sock, symbolizing...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1111,"Quidditch, Golden Snitch, broom.","The game was intense; players were zooming around in the sky when suddenly, the Golden Snitch darted across the field, everyone held their breath as...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1112,"Snape, Potions class.","During one of the most dreaded classes, he hesitated before adding the final ingredient to his cauldron, recalling Snape's stern warning...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1113,"Firebolt broom, Quidditch game, Golden Snitch.","During the most anticipated Quidditch game of the season, the star player leaned low over his Firebolt, eyes squinting to spot the elusive...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1114,"Muggle, Hogwarts, and Diagon Alley","As a muggle-born, she found herself fascinated by the colorful shops and magic artefacts in her first visit to...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1115,"Dementors, Patronus charm.","The misty figure swooped down, spreading fear and despair. As it approached, a gleaming silver animal erupted from his wand, charging at the attacker...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1116,"Dementor, Patronus Charm, Harry.","Feeling a cold chill creeping in, Harry quickly pulled out his wand and cast the one spell he knew could protect him from the despair looming ahead…",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1117,"Quidditch, Nimbus 2000, Snitch.","During the Quidditch match, he soared high on his Nimbus 2000, his eyes fixated on the golden...",7,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1118,"Quidditch, Golden Snitch.","During the high-stakes Quidditch match, he spotted a glint of gold moving erratically; it was the...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1119,"Invisibility cloak, Christmas","It was the best Christmas gift ever, a cloak that made the wearer...",4,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1120,"Sorting Hat, Hogwarts, birthday.","On her 11th birthday, she received a letter from Hogwarts. Upon arrival, the Sorting Hat assigned her to...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1121,"Mirror of Erised, longing.","He stood in front of the mirror, lost in his reflection as it showed the deepest...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1122,"Basilisk, Chamber of Secrets, Harry.","He encountered the beast with a deadly gaze, deep inside the secret chamber, where he was...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1123,"Hogwarts Express, Platform 9 3/4, trolley lady.","It was the start of another magical year, as the train whistled from the unusual platform number, and the familiar trolley lady passed by, offering...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1124,"Sorting Hat, First Year, Hogwarts","As a nervous first year, he was seated in front of the entire school and a hat was placed on his head which suddenly declared...",6,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1125,"Invisibility Cloak, Marauder's Map, Hogwarts.","The Invisibility Cloak draped over him, he studied the Marauder's Map as he silently navigated the corridors of the vast castle, hoping not to encounter...'",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1126,"Quidditch, Golden Snitch, Hogwarts.","It was a tense match at Hogwarts and the only chance left to win was to catch the Golden Snitch. Just then, a flash of gold whizzed past...",8,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1127,"Dementor, Chocolate","After a chilling encounter, he found solace in the sweet comfort of eating...",3,ChatGPT-4o,2025/01/20,chatgpt_batch_api
1128,"Invisibility Cloak, Marauder's Map, Filch.","As the caretaker patrolled the dark, cold corridors, he suddenly noticed something unusual on the floor. He picked it up only to find it was a piece of parchment. As he unfurled it, it revealed a complex network of lines and dots. Little did he know, he had stumbled upon...",5,ChatGPT-4o,2025/01/20,chatgpt_batch_api
